day,index
2009-09-30,93.190700000000007
2009-10-01,93.599500000000006
2009-10-02,93.675600000000003
2009-10-05,93.335599999999999
2009-10-06,92.619
2009-10-07,92.793999999999997
2009-10-08,92.207400000000007
2009-10-09,92.298400000000001
2009-10-13,91.827299999999994
2009-10-14,91.5047
2009-10-15,91.436700000000002
2009-10-16,91.6541
2009-10-19,91.440600000000003
2009-10-20,91.801000000000002
2009-10-21,91.380499999999998
2009-10-22,91.607500000000002
2009-10-23,91.733099999999993
2009-10-26,92.099800000000002
2009-10-27,92.533500000000004
2009-10-28,92.815200000000004
2009-10-29,92.470799999999997
2009-10-30,92.620699999999999
2009-11-02,92.450100000000006
2009-11-03,92.903700000000001
2009-11-04,92.372500000000002
2009-11-05,92.343699999999998
2009-11-06,92.384799999999998
2009-11-09,91.686099999999996
2009-11-10,91.665899999999993
2009-11-12,91.946100000000001
2009-11-13,91.575400000000002
2009-11-16,91.194000000000003
2009-11-17,91.741900000000001
2009-11-18,91.248999999999995
2009-11-19,91.782700000000006
2009-11-20,91.990600000000001
2009-11-23,91.486400000000003
2009-11-24,91.553899999999999
2009-11-25,90.966899999999995
2009-11-27,91.527199999999993
2009-11-30,91.371700000000004
2009-12-01,90.832300000000004
2009-12-02,90.890600000000006
2009-12-03,90.915199999999999
2009-12-04,91.380600000000001
2009-12-07,91.541399999999996
2009-12-08,91.951300000000003
2009-12-09,92.013999999999996
2009-12-10,92.007300000000001
2009-12-11,92.294600000000003
2009-12-14,92.030500000000004
2009-12-15,92.363500000000002
2009-12-16,92.149600000000007
2009-12-17,93.224999999999994
2009-12-18,93.163200000000003
2009-12-22,93.290300000000002
2009-12-23,92.929500000000004
2009-12-24,92.869399999999999
2009-12-28,92.699299999999994
2009-12-29,92.883799999999994
2009-12-30,93.087199999999996
2009-12-31,92.912400000000005
2010-01-04,92.3566
2010-01-05,92.223600000000005
2010-01-06,92.094099999999997
2010-01-07,92.368399999999994
2010-01-08,92.148499999999999
2010-01-11,91.599699999999999
2010-01-12,91.700500000000005
2010-01-13,91.727199999999996
2010-01-14,91.586399999999998
2010-01-15,91.766800000000003
2010-01-19,91.961100000000002
2010-01-20,92.676599999999993
2010-01-21,92.662700000000001
2010-01-22,92.942999999999998
2010-01-25,92.909899999999993
2010-01-26,93.329800000000006
2010-01-27,93.283500000000004
2010-01-28,93.263499999999993
2010-01-29,93.763800000000003
2010-02-01,93.732100000000003
2010-02-02,93.413600000000002
2010-02-03,93.626800000000003
2010-02-04,94.140100000000004
2010-02-05,94.621799999999993
2010-02-12,93.997600000000006
2010-02-16,93.481999999999999
2010-02-17,93.717100000000002
2010-02-18,93.875200000000007
2010-02-19,93.956900000000005
2010-02-22,93.740200000000002
2010-02-23,93.979399999999998
2010-02-24,93.977500000000006
2010-02-25,94.3797
2010-02-26,93.660200000000003
2010-03-01,93.797899999999998
2010-03-02,93.488
2010-03-03,92.986099999999993
2010-03-04,93.407899999999998
2010-03-05,93.262299999999996
2010-03-08,93.244600000000005
2010-03-09,93.194100000000006
2010-03-10,93.042599999999993
2010-03-11,93.053299999999993
2010-03-12,92.661600000000007
2010-03-15,92.964200000000005
2010-03-16,92.594999999999999
2010-03-17,92.444599999999994
2010-03-18,92.745099999999994
2010-03-19,93.040700000000001
2010-03-22,93.133300000000006
2010-03-23,93.006
2010-03-24,93.646799999999999
2010-03-25,93.588499999999996
2010-03-26,93.687299999999993
2010-03-29,93.295900000000003
2010-03-30,93.262699999999995
2010-03-31,92.898700000000005
2010-04-01,92.6661
2010-04-02,92.905699999999996
2010-04-05,92.664400000000001
2010-04-06,92.737300000000005
2010-04-07,92.745199999999997
2010-04-08,92.721100000000007
2010-04-09,92.477199999999996
2010-04-12,92.242999999999995
2010-04-13,92.268900000000002
2010-04-14,91.929699999999997
2010-04-15,92.2029
2010-04-16,92.525300000000001
2010-04-19,92.857699999999994
2010-04-20,92.433800000000005
2010-04-21,92.4482
2010-04-22,92.727699999999999
2010-04-23,92.662199999999999
2010-04-26,92.518699999999995
2010-04-27,93.095600000000005
2010-04-28,93.485600000000005
2010-04-29,92.901300000000006
2010-04-30,92.842299999999994
2010-05-03,93.234999999999999
2010-05-04,93.813699999999997
2010-05-05,94.396799999999999
2010-05-06,95.303200000000004
2010-05-07,95.295199999999994
2010-05-10,94.309600000000003
2010-05-11,94.430499999999995
2010-05-12,94.551500000000004
2010-05-13,94.507099999999994
2010-05-14,95.374600000000001
2010-05-17,95.979500000000002
2010-05-18,95.621200000000002
2010-05-19,96.508300000000006
2010-05-20,96.948300000000003
2010-05-21,96.2911
2010-05-24,96.643299999999996
2010-05-25,97.548699999999997
2010-05-26,97.187899999999999
2010-05-27,96.361099999999993
2010-05-28,96.306200000000004
2010-06-01,96.612300000000005
2010-06-02,96.614999999999995
2010-06-03,96.460999999999999
2010-06-04,97.168800000000005
2010-06-07,97.503
2010-06-08,97.342500000000001
2010-06-09,96.893799999999999
2010-06-10,96.487700000000004
2010-06-11,96.561599999999999
2010-06-14,95.808199999999999
2010-06-15,95.704899999999995
2010-06-16,95.566800000000001
2010-06-17,95.497299999999996
2010-06-18,95.298100000000005
2010-06-21,94.850499999999997
2010-06-22,95.116500000000002
2010-06-23,95.485299999999995
2010-06-24,95.619399999999999
2010-06-25,95.458200000000005
2010-06-28,95.269599999999997
2010-06-29,96.019900000000007
2010-06-30,95.993399999999994
2010-07-01,95.8018
2010-07-02,95.634500000000003
2010-07-06,95.106899999999996
2010-07-07,95.179500000000004
2010-07-08,94.773399999999995
2010-07-09,94.683000000000007
2010-07-12,94.959800000000001
2010-07-13,94.385599999999997
2010-07-14,94.324700000000007
2010-07-15,94.198800000000006
2010-07-16,94.506100000000004
2010-07-19,94.602000000000004
2010-07-20,94.542000000000002
2010-07-21,94.449600000000004
2010-07-22,94.113500000000002
2010-07-23,94.143100000000004
2010-07-26,93.755600000000001
2010-07-27,93.758300000000006
2010-07-28,93.750600000000006
2010-07-29,93.600399999999993
2010-07-30,93.279300000000006
2010-08-02,92.791600000000003
2010-08-03,92.625799999999998
2010-08-04,92.730999999999995
2010-08-05,92.640100000000004
2010-08-06,92.591499999999996
2010-08-09,92.672600000000003
2010-08-10,93.219700000000003
2010-08-11,93.777799999999999
2010-08-12,93.890500000000003
2010-08-13,94.045699999999997
2010-08-16,93.790199999999999
2010-08-17,93.423900000000003
2010-08-18,93.371899999999997
2010-08-19,93.714100000000002
2010-08-20,94.208699999999993
2010-08-23,94.329499999999996
2010-08-24,94.436199999999999
2010-08-25,94.737200000000001
2010-08-26,94.3523
2010-08-27,94.346199999999996
2010-08-30,94.592200000000005
2010-08-31,94.720399999999998
2010-09-01,94.114800000000002
2010-09-02,94.0852
2010-09-03,93.6952
2010-09-07,94.042000000000002
2010-09-08,93.778499999999994
2010-09-09,93.703299999999999
2010-09-10,93.6768
2010-09-13,93.076700000000002
2010-09-14,92.618200000000002
2010-09-15,92.931299999999993
2010-09-16,92.910799999999995
2010-09-17,92.941800000000001
2010-09-20,92.749600000000001
2010-09-21,92.668400000000005
2010-09-22,92.064700000000002
2010-09-23,92.023300000000006
2010-09-24,91.599599999999995
2010-09-27,91.4803
2010-09-28,91.349299999999999
2010-09-29,91.163200000000003
2010-09-30,91.341499999999996
2010-10-01,90.835999999999999
2010-10-04,91.001499999999993
2010-10-05,90.562200000000004
2010-10-06,90.141099999999994
2010-10-07,90.286000000000001
2010-10-08,90.113299999999995
2010-10-12,90.220299999999995
2010-10-13,89.777900000000002
2010-10-14,89.522800000000004
2010-10-15,89.6815
2010-10-18,89.848399999999998
2010-10-19,90.549899999999994
2010-10-20,90.144599999999997
2010-10-21,90.138000000000005
2010-10-22,90.406300000000002
2010-10-25,89.9328
2010-10-26,90.281800000000004
2010-10-27,90.803799999999995
2010-10-28,90.240700000000004
2010-10-29,90.093500000000006
2010-11-01,90.030699999999996
2010-11-02,89.684700000000007
2010-11-03,89.707899999999995
2010-11-04,88.983099999999993
2010-11-05,89.244100000000003
2010-11-08,89.571100000000001
2010-11-09,89.558000000000007
2010-11-10,89.905600000000007
2010-11-12,90.170100000000005
2010-11-15,90.433099999999996
2010-11-16,91.110200000000006
2010-11-17,90.928200000000004
2010-11-18,90.649000000000001
2010-11-19,90.698599999999999
2010-11-22,90.702299999999994
2010-11-23,91.431799999999996
2010-11-24,91.2179
2010-11-26,91.815200000000004
2010-11-29,92.199700000000007
2010-11-30,92.1494
2010-12-01,91.679900000000004
2010-12-02,91.265100000000004
2010-12-03,90.878799999999998
2010-12-06,91.0167
2010-12-07,90.973200000000006
2010-12-08,91.337599999999995
2010-12-09,91.392300000000006
2010-12-10,91.283100000000005
2010-12-13,90.883700000000005
2010-12-14,90.763999999999996
2010-12-15,91.093999999999994
2010-12-16,91.377300000000005
2010-12-17,91.555499999999995
2010-12-20,91.639799999999994
2010-12-21,91.519000000000005
2010-12-22,91.429000000000002
2010-12-23,91.301299999999998
2010-12-27,91.196299999999994
2010-12-28,90.984800000000007
2010-12-29,90.766900000000007
2010-12-30,90.514600000000002
2011-01-03,89.952399999999997
2011-01-04,90.327699999999993
2011-01-05,90.5715
2011-01-06,90.912499999999994
2011-01-07,91.000100000000003
2011-01-10,91.030000000000001
2011-01-11,90.843100000000007
2011-01-12,90.411100000000005
2011-01-13,89.901899999999998
2011-01-14,90.046099999999996
2011-01-18,89.820999999999998
2011-01-19,89.694800000000001
2011-01-20,90.131600000000006
2011-01-21,89.720399999999998
2011-01-24,89.537499999999994
2011-01-25,89.727900000000005
2011-01-26,89.509100000000004
2011-01-27,89.572800000000001
2011-01-28,89.818899999999999
2011-01-31,89.694000000000003
2011-02-01,89.143600000000006
2011-02-02,89.073700000000002
2011-02-03,89.252200000000002
2011-02-04,89.391000000000005
2011-02-07,89.355599999999995
2011-02-08,89.124099999999999
2011-02-09,89.416600000000003
2011-02-10,89.626599999999996
2011-02-11,89.878399999999999
2011-02-14,89.854299999999995
2011-02-15,89.887100000000004
2011-02-16,89.7059
2011-02-17,89.410200000000003
2011-02-18,89.197400000000002
2011-02-22,89.461699999999993
2011-02-23,89.418599999999998
2011-02-24,89.2346
2011-02-25,89.166399999999996
2011-02-28,88.939099999999996
2011-03-01,88.831000000000003
2011-03-02,88.731700000000004
2011-03-03,88.637
2011-03-04,88.489800000000002
2011-03-07,88.520700000000005
2011-03-08,88.645399999999995
2011-03-09,88.532799999999995
2011-03-10,88.869799999999998
2011-03-11,88.691000000000003
2011-03-14,88.519099999999995
2011-03-15,88.784499999999994
2011-03-16,88.978499999999997
2011-03-17,88.654899999999998
2011-03-18,88.522099999999995
2011-03-21,88.203199999999995
2011-03-22,88.066500000000005
2011-03-23,88.332800000000006
2011-03-24,88.059200000000004
2011-03-25,88.171599999999998
2011-03-28,88.305800000000005
2011-03-29,88.399100000000004
2011-03-30,88.229799999999997
2011-03-31,88.029899999999998
2011-04-01,87.799300000000002
2011-04-04,87.840599999999995
2011-04-05,87.7483
2011-04-06,87.491299999999995
2011-04-07,87.531999999999996
2011-04-08,87.149299999999997
2011-04-11,87.093999999999994
2011-04-12,87.294300000000007
2011-04-13,87.209299999999999
2011-04-14,87.080200000000005
2011-04-15,87.004999999999995
2011-04-18,87.508099999999999
2011-04-19,87.079099999999997
2011-04-20,86.5642
2011-04-21,86.2256
2011-04-22,86.374200000000002
2011-04-25,86.402600000000007
2011-04-26,86.257599999999996
2011-04-27,86.251900000000006
2011-04-28,85.841899999999995
2011-04-29,85.599900000000005
2011-05-02,85.519900000000007
2011-05-03,85.635199999999998
2011-05-04,85.8917
2011-05-05,86.507999999999996
2011-05-06,86.457499999999996
2011-05-09,86.834599999999995
2011-05-10,86.651799999999994
2011-05-11,86.719499999999996
2011-05-12,87.076700000000002
2011-05-13,87.417599999999993
2011-05-16,87.331100000000006
2011-05-17,87.630700000000004
2011-05-18,87.295000000000002
2011-05-19,87.263800000000003
2011-05-20,87.304400000000001
2011-05-23,87.894099999999995
2011-05-24,87.662000000000006
2011-05-25,87.613600000000005
2011-05-26,87.558800000000005
2011-05-27,86.952500000000001
2011-05-31,86.656000000000006
2011-06-01,86.596400000000003
2011-06-02,86.843500000000006
2011-06-03,86.423400000000001
2011-06-06,86.466899999999995
2011-06-07,86.362700000000004
2011-06-08,86.571399999999997
2011-06-09,86.591300000000004
2011-06-10,87.042000000000002
2011-06-13,87.057900000000004
2011-06-14,86.677099999999996
2011-06-15,87.334199999999996
2011-06-16,87.691699999999997
2011-06-17,87.2179
2011-06-20,87.190799999999996
2011-06-21,86.856999999999999
2011-06-22,86.806700000000006
2011-06-23,87.454999999999998
2011-06-24,87.501400000000004
2011-06-27,87.522499999999994
2011-06-28,87.217799999999997
2011-06-29,86.801400000000001
2011-06-30,86.4786
2011-07-01,86.3613
2011-07-05,86.425299999999993
2011-07-06,86.682500000000005
2011-07-07,86.482500000000002
2011-07-08,86.614999999999995
2011-07-11,87.101299999999995
2011-07-12,87.170100000000005
2011-07-13,86.569699999999997
2011-07-14,86.523399999999995
2011-07-15,86.516900000000007
2011-07-18,86.954899999999995
2011-07-19,86.438599999999994
2011-07-20,86.279399999999995
2011-07-21,85.837800000000001
2011-07-22,85.862300000000005
2011-07-25,85.800600000000003
2011-07-26,85.469200000000001
2011-07-27,85.712599999999995
2011-07-28,85.8245
2011-07-29,85.728200000000001
2011-08-01,86.039100000000005
2011-08-02,86.053299999999993
2011-08-03,86.070599999999999
2011-08-04,86.929900000000004
2011-08-05,87.108400000000003
2011-08-08,87.187299999999993
2011-08-09,87.391900000000007
2011-08-10,87.379199999999997
2011-08-11,87.3215
2011-08-12,87.177000000000007
2011-08-15,86.751499999999993
2011-08-16,86.711500000000001
2011-08-17,86.5518
2011-08-18,87.127099999999999
2011-08-19,86.828599999999994
2011-08-22,87.075299999999999
2011-08-23,86.900099999999995
2011-08-24,87.131600000000006
2011-08-25,87.230599999999995
2011-08-26,87.075100000000006
2011-08-29,86.843299999999999
2011-08-30,87.001000000000005
2011-08-31,86.773899999999998
2011-09-01,86.851200000000006
2011-09-02,87.179699999999997
2011-09-06,88.164500000000004
2011-09-07,87.969899999999996
2011-09-08,88.116200000000006
2011-09-09,88.951400000000007
2011-09-12,89.219200000000001
2011-09-13,89.265299999999996
2011-09-14,89.418999999999997
2011-09-15,89.064700000000002
2011-09-16,89.110799999999998
2011-09-19,89.933599999999998
2011-09-20,89.877700000000004
2011-09-21,90.345299999999995
2011-09-22,92.075000000000003
2011-09-23,91.690399999999997
2011-09-26,91.772400000000005
2011-09-27,90.898499999999999
2011-09-28,91.0227
2011-09-29,91.303299999999993
2011-09-30,91.999799999999993
2011-10-03,92.512799999999999
2011-10-04,92.950800000000001
2011-10-05,92.300799999999995
2011-10-06,91.966099999999997
2011-10-07,91.246899999999997
2011-10-11,90.916200000000003
2011-10-12,90.337800000000001
2011-10-13,90.660300000000007
2011-10-14,90.211600000000004
2011-10-17,90.266000000000005
2011-10-18,90.590699999999998
2011-10-19,90.331699999999998
2011-10-20,91.102599999999995
2011-10-21,90.278999999999996
2011-10-24,89.855800000000002
2011-10-25,89.952500000000001
2011-10-26,90.083600000000004
2011-10-27,88.788200000000003
2011-10-28,88.638199999999998
2011-10-31,89.205299999999994
2011-11-01,90.729600000000005
2011-11-02,90.244
2011-11-03,90.296099999999996
2011-11-04,90.315399999999997
2011-11-07,90.383200000000002
2011-11-08,90.171999999999997
2011-11-09,90.699100000000001
2011-11-10,90.858800000000002
2011-11-14,90.721500000000006
2011-11-15,91.108099999999993
2011-11-16,91.123699999999999
2011-11-17,91.182199999999995
2011-11-18,91.367599999999996
2011-11-21,91.997799999999998
2011-11-22,92.019300000000001
2011-11-23,92.746300000000005
2011-11-25,93.145499999999998
2011-11-28,92.4983
2011-11-29,92.216300000000004
2011-11-30,91.472800000000007
2011-12-01,91.227000000000004
2011-12-02,91.353200000000001
2011-12-05,91.108699999999999
2011-12-06,91.281700000000001
2011-12-07,91.233099999999993
2011-12-08,91.668000000000006
2011-12-09,91.612200000000001
2011-12-12,92.337500000000006
2011-12-13,92.545599999999993
2011-12-14,93.217600000000004
2011-12-15,92.885800000000003
2011-12-16,92.825199999999995
2011-12-19,92.868499999999997
2011-12-20,92.432000000000002
2011-12-21,92.526200000000003
2011-12-22,92.388300000000001
2011-12-23,92.389700000000005
2011-12-27,92.413700000000006
2011-12-28,92.837400000000002
2011-12-29,92.739800000000002
2011-12-30,92.426199999999994
2012-01-03,91.755099999999999
2012-01-04,92.034499999999994
2012-01-05,92.577299999999994
2012-01-06,92.718299999999999
2012-01-09,92.741799999999998
2012-01-10,92.246099999999998
2012-01-11,92.554000000000002
2012-01-12,92.227400000000003
2012-01-13,92.538499999999999
2012-01-17,92.014200000000002
2012-01-18,91.694299999999998
2012-01-19,91.331599999999995
2012-01-20,91.366100000000003
2012-01-23,90.986000000000004
2012-01-24,91.180999999999997
2012-01-25,91.277000000000001
2012-01-26,90.396199999999993
2012-01-27,90.255899999999997
2012-01-30,90.476200000000006
2012-01-31,90.553799999999995
2012-02-01,90.096299999999999
2012-02-02,89.876499999999993
2012-02-03,89.849100000000007
2012-02-06,89.790700000000001
2012-02-07,89.596800000000002
2012-02-08,89.655500000000004
2012-02-09,89.624600000000001
2012-02-10,90.102400000000003
2012-02-13,89.889499999999998
2012-02-14,90.191900000000004
2012-02-15,90.193200000000004
2012-02-16,90.310900000000004
2012-02-17,90.230000000000004
2012-02-21,90.011700000000005
2012-02-22,90.247200000000007
2012-02-23,90.110799999999998
2012-02-24,89.910399999999996
2012-02-27,89.963499999999996
2012-02-28,89.810299999999998
2012-02-29,89.748699999999999
2012-03-01,89.781700000000001
2012-03-02,90.135000000000005
2012-03-05,90.274799999999999
2012-03-06,90.823700000000002
2012-03-07,90.683700000000002
2012-03-08,90.259799999999998
2012-03-09,90.434100000000001
2012-03-12,90.664299999999997
2012-03-13,90.536299999999997
2012-03-14,90.932500000000005
2012-03-15,90.786600000000007
2012-03-16,90.524500000000003
2012-03-19,90.292000000000002
2012-03-20,90.606499999999997
2012-03-21,90.676100000000005
2012-03-22,90.822500000000005
2012-03-23,90.615600000000001
2012-03-26,90.326599999999999
2012-03-27,90.279600000000002
2012-03-28,90.602999999999994
2012-03-29,90.728499999999997
2012-03-30,90.459299999999999
2012-04-02,90.247
2012-04-03,90.192099999999996
2012-04-04,90.828400000000002
2012-04-05,90.878100000000003
2012-04-06,90.9375
2012-04-09,90.962400000000002
2012-04-10,91.272800000000004
2012-04-11,91.1768
2012-04-12,90.769400000000005
2012-04-13,91.055800000000005
2012-04-16,91.235500000000002
2012-04-17,90.766099999999994
2012-04-18,90.932599999999994
2012-04-19,91.083299999999994
2012-04-20,90.806600000000003
2012-04-23,91.078999999999994
2012-04-24,90.815299999999993
2012-04-25,90.756
2012-04-26,90.642799999999994
2012-04-27,90.326899999999995
2012-04-30,90.363399999999999
2012-05-01,90.322699999999998
2012-05-02,90.614400000000003
2012-05-03,90.683899999999994
2012-05-04,91.049700000000001
2012-05-07,91.074700000000007
2012-05-08,91.410700000000006
2012-05-09,91.763199999999998
2012-05-10,91.707700000000003
2012-05-11,91.730599999999995
2012-05-14,92.249099999999999
2012-05-15,92.523499999999999
2012-05-16,92.903000000000006
2012-05-17,92.963200000000001
2012-05-18,93.139499999999998
2012-05-21,93.094499999999996
2012-05-22,93.1113
2012-05-23,93.885499999999993
2012-05-24,93.802700000000002
2012-05-25,93.948800000000006
2012-05-29,93.875
2012-05-30,94.302000000000007
2012-05-31,94.685599999999994
2012-06-01,94.697900000000004
2012-06-04,94.5184
2012-06-05,94.618399999999994
2012-06-06,94.036199999999994
2012-06-07,93.774000000000001
2012-06-08,94.202399999999997
2012-06-11,94.036900000000003
2012-06-12,94.069299999999998
2012-06-13,93.8309
2012-06-14,93.815200000000004
2012-06-15,93.520300000000006
2012-06-18,93.643100000000004
2012-06-19,93.052400000000006
2012-06-20,93.160200000000003
2012-06-21,93.637799999999999
2012-06-22,93.920500000000004
2012-06-25,94.175700000000006
2012-06-26,93.985900000000001
2012-06-27,93.872799999999998
2012-06-28,94.020300000000006
2012-06-29,92.909599999999998
2012-07-02,92.950999999999993
2012-07-03,92.650800000000004
2012-07-05,93.221100000000007
2012-07-06,93.708699999999993
2012-07-09,93.697400000000002
2012-07-10,93.555199999999999
2012-07-11,93.598100000000002
2012-07-12,93.9298
2012-07-13,93.551500000000004
2012-07-16,93.374600000000001
2012-07-17,93.347899999999996
2012-07-18,93.097300000000004
2012-07-19,93.043800000000005
2012-07-20,93.365300000000005
2012-07-23,93.929699999999997
2012-07-24,94.263499999999993
2012-07-25,94.056399999999996
2012-07-26,93.359499999999997
2012-07-27,92.933300000000003
2012-07-30,93.052400000000006
2012-07-31,92.842200000000005
2012-08-01,92.890500000000003
2012-08-02,93.426900000000003
2012-08-03,92.604799999999997
2012-08-06,92.433899999999994
2012-08-07,92.512799999999999
2012-08-08,92.540700000000001
2012-08-09,92.605699999999999
2012-08-10,92.512900000000002
2012-08-13,92.595500000000001
2012-08-14,92.615200000000002
2012-08-15,92.683800000000005
2012-08-16,92.573700000000002
2012-08-17,92.710999999999999
2012-08-20,92.626300000000001
2012-08-21,92.305300000000003
2012-08-22,92.436199999999999
2012-08-23,92.105699999999999
2012-08-24,92.278499999999994
2012-08-27,92.313500000000005
2012-08-28,92.203299999999999
2012-08-29,92.382300000000001
2012-08-30,92.623900000000006
2012-08-31,92.167699999999996
2012-09-04,92.158199999999994
2012-09-05,92.126199999999997
2012-09-06,91.897300000000001
2012-09-07,91.346900000000005
2012-09-10,91.310199999999995
2012-09-11,91.057500000000005
2012-09-12,91.047700000000006
2012-09-13,90.963200000000001
2012-09-14,90.143600000000006
2012-09-17,90.283699999999996
2012-09-18,90.502899999999997
2012-09-19,90.464600000000004
2012-09-20,90.763099999999994
2012-09-21,90.534199999999998
2012-09-24,90.826300000000003
2012-09-25,90.607399999999998
2012-09-26,91.002799999999993
2012-09-27,90.753799999999998
2012-09-28,90.834199999999996
2012-10-01,90.701099999999997
2012-10-02,90.644000000000005
2012-10-03,90.872600000000006
2012-10-04,90.493200000000002
2012-10-05,90.2851
2012-10-09,90.8703
2012-10-10,90.882999999999996
2012-10-11,90.743700000000004
2012-10-12,90.683300000000003
2012-10-15,90.640900000000002
2012-10-16,90.558300000000003
2012-10-17,90.230900000000005
2012-10-18,90.380399999999995
2012-10-19,90.810699999999997
2012-10-22,90.7911
2012-10-23,91.094499999999996
2012-10-24,91.127499999999998
2012-10-25,91.019999999999996
2012-10-26,91.141099999999994
2012-10-31,91.160899999999998
2012-11-01,91.121700000000004
2012-11-02,91.281000000000006
2012-11-05,91.477800000000002
2012-11-06,91.290800000000004
2012-11-07,91.451400000000007
2012-11-08,91.537499999999994
2012-11-09,91.687100000000001
2012-11-13,91.735600000000005
2012-11-14,91.794200000000004
2012-11-15,91.883700000000005
2012-11-16,92.009500000000003
2012-11-19,91.565299999999993
2012-11-20,91.555999999999997
2012-11-21,91.664500000000004
2012-11-23,91.261600000000001
2012-11-26,91.278899999999993
2012-11-27,91.260800000000003
2012-11-28,91.329999999999998
2012-11-29,91.210400000000007
2012-11-30,91.103800000000007
2012-12-03,91.008399999999995
2012-12-04,90.974800000000002
2012-12-05,90.942300000000003
2012-12-06,91.062899999999999
2012-12-07,91.043700000000001
2012-12-10,90.963099999999997
2012-12-11,90.840299999999999
2012-12-12,90.770799999999994
2012-12-13,90.775999999999996
2012-12-14,90.715599999999995
2012-12-17,90.619299999999996
2012-12-18,90.516099999999994
2012-12-19,90.489599999999996
2012-12-20,90.600200000000001
2012-12-21,90.959699999999998
2012-12-24,91.035399999999996
2012-12-26,91.060599999999994
2012-12-27,91.103700000000003
2012-12-28,91.041899999999998
2012-12-31,91.083399999999997
2013-01-02,90.694100000000006
2013-01-03,90.809700000000007
2013-01-04,91.102500000000006
2013-01-07,90.985200000000006
2013-01-08,91.057000000000002
2013-01-09,91.008799999999994
2013-01-10,90.642499999999998
2013-01-11,90.535200000000003
2013-01-14,90.493499999999997
2013-01-15,90.519099999999995
2013-01-16,90.596000000000004
2013-01-17,90.540099999999995
2013-01-18,90.869699999999995
2013-01-22,90.789199999999994
2013-01-23,90.837599999999995
2013-01-24,90.911199999999994
2013-01-25,91.086799999999997
2013-01-28,91.235399999999998
2013-01-29,90.940600000000003
2013-01-30,90.883600000000001
2013-01-31,90.798000000000002
2013-02-01,90.692300000000003
2013-02-04,90.977400000000003
2013-02-05,90.881
2013-02-06,91.017600000000002
2013-02-07,91.291200000000003
2013-02-08,91.305599999999998
2013-02-11,91.445099999999996
2013-02-12,91.277900000000002
2013-02-13,91.270899999999997
2013-02-14,91.366
2013-02-15,91.455100000000002
2013-02-19,91.507300000000001
2013-02-20,91.668899999999994
2013-02-21,92.039400000000001
2013-02-22,92.119699999999995
2013-02-25,92.197500000000005
2013-02-26,92.424700000000001
2013-02-27,92.233999999999995
2013-02-28,92.295000000000002
2013-03-01,92.617699999999999
2013-03-04,92.631600000000006
2013-03-05,92.496499999999997
2013-03-07,92.546199999999999
2013-03-08,92.625200000000007
2013-03-11,92.5351
2013-03-12,92.385300000000001
2013-03-13,92.4709
2013-03-14,92.469499999999996
2013-03-15,92.128
2013-03-18,92.337699999999998
2013-03-19,92.525999999999996
2013-03-20,92.414100000000005
2013-03-21,92.3322
2013-03-22,92.205100000000002
2013-03-25,92.308099999999996
2013-03-26,92.231999999999999
2013-03-27,92.445999999999998
2013-03-28,92.254400000000004
2013-03-29,92.302000000000007
2013-04-01,92.168700000000001
2013-04-02,92.143199999999993
2013-04-03,92.103999999999999
2013-04-04,92.389600000000002
2013-04-05,92.104299999999995
2013-04-08,92.231700000000004
2013-04-09,91.966899999999995
2013-04-10,91.959800000000001
2013-04-11,91.697199999999995
2013-04-12,91.796700000000001
2013-04-15,91.945700000000002
2013-04-16,91.845100000000002
2013-04-17,92.137200000000007
2013-04-18,92.176000000000002
2013-04-19,92.2166
2013-04-22,92.359099999999998
2013-04-23,92.383600000000001
2013-04-24,92.458100000000002
2013-04-25,92.039400000000001
2013-04-26,91.901200000000003
2013-04-29,91.653899999999993
2013-04-30,91.374099999999999
2013-05-01,91.433099999999996
2013-05-02,91.617400000000004
2013-05-03,91.508700000000005
2013-05-06,91.6387
2013-05-07,91.520099999999999
2013-05-08,91.184799999999996
2013-05-09,91.303600000000003
2013-05-10,92.252700000000004
2013-05-13,92.271100000000004
2013-05-14,92.369699999999995
2013-05-15,92.769099999999995
2013-05-16,92.660200000000003
2013-05-17,93.161699999999996
2013-05-20,93.035899999999998
2013-05-21,92.966200000000001
2013-05-22,93.310400000000001
2013-05-23,93.211299999999994
2013-05-24,93.276799999999994
2013-05-28,93.585300000000004
2013-05-29,93.531000000000006
2013-05-30,93.421899999999994
2013-05-31,93.607600000000005
2013-06-03,93.162999999999997
2013-06-04,93.306700000000006
2013-06-05,93.275000000000006
2013-06-06,92.808999999999997
2013-06-07,92.605599999999995
2013-06-10,92.972999999999999
2013-06-11,92.799599999999998
2013-06-12,92.477500000000006
2013-06-13,92.344899999999996
2013-06-14,92.188599999999994
2013-06-17,92.333200000000005
2013-06-18,92.543199999999999
2013-06-19,92.475499999999997
2013-06-20,94.125
2013-06-21,94.424300000000002
2013-06-24,94.571399999999997
2013-06-25,94.328500000000005
2013-06-26,94.380700000000004
2013-06-27,94.242900000000006
2013-06-28,94.304699999999997
2013-07-01,94.099800000000002
2013-07-02,94.405100000000004
2013-07-03,94.476699999999994
2013-07-05,95.063900000000004
2013-07-08,94.995400000000004
2013-07-09,94.946700000000007
2013-07-10,94.759500000000003
2013-07-11,93.948999999999998
2013-07-12,94.002899999999997
2013-07-15,93.972899999999996
2013-07-16,93.523200000000003
2013-07-17,93.549800000000005
2013-07-18,93.680999999999997
2013-07-19,93.475899999999996
