day,wbtc
2024-03-29,155266.8979000000
2024-03-30,155266.8979000000
2024-03-31,155266.8979000000
2024-04-01,155266.8979000000
2024-04-02,155266.8979000000
2024-04-03,155266.8979000000
2024-04-04,155266.8979000000
2024-04-05,155266.8979000000
2024-04-06,155266.8979000000
2024-04-07,155266.8979000000
2024-04-08,155266.8979000000
2024-04-09,155266.8979000000
2024-04-10,155266.8979000000
2024-04-11,155266.8979000000
2024-04-12,155117.1138700000
2024-04-13,155117.1138700000
2024-04-14,155117.1138700000
2024-04-15,155117.1138700000
2024-04-16,155117.1138700000
2024-04-17,155232.8182700000
2024-04-18,155232.8182700000
2024-04-19,155232.8182700000
2024-04-20,155232.8182700000
2024-04-21,155232.8182700000
2024-04-22,155232.8182700000
2024-04-23,155232.8182700000
2024-04-24,155232.8182700000
2024-04-25,155232.8182700000
2024-04-26,155232.8182700000
2024-04-27,155232.8182700000
2024-04-28,155232.8182700000
2024-04-29,155232.8182700000
2024-04-30,155232.8182700000
2024-05-01,155232.8182700000
2024-05-02,155232.8182700000
2024-05-03,155232.8182700000
2024-05-04,155284.9067200000
2024-05-05,155284.9067200000
2024-05-06,155304.8747200000
2024-05-07,155304.8747200000
2024-05-08,155304.8747200000
2024-05-09,155304.8747200000
2024-05-10,155304.8747200000
2024-05-11,155304.8747200000
2024-05-12,155304.8747200000
2024-05-13,155304.8747200000
2024-05-14,155304.8747200000
2024-05-15,155304.8747200000
2024-05-16,155304.8747200000
2024-05-17,155304.8747200000
2024-05-18,155304.8747200000
2024-05-19,155304.8647400000
2024-05-20,155304.8647400000
2024-05-21,155304.8647400000
2024-05-22,155284.8637400000
2024-05-23,155284.8637400000
2024-05-24,155284.8637400000
2024-05-25,155284.8637400000
2024-05-26,155284.8637400000
2024-05-27,155284.8637400000
2024-05-28,155254.8637400000
2024-05-29,155254.8637400000
2024-05-30,155254.8637400000
2024-05-31,155754.2637400000
2024-06-01,155849.9094600000
2024-06-02,155849.9094600000
2024-06-03,155849.9094600000
2024-06-04,153024.1091700000
2024-06-05,153024.1091700000
2024-06-06,153024.1091700000
2024-06-07,153024.1091700000
2024-06-08,153024.1091700000
2024-06-09,153024.1091700000
2024-06-10,153024.1091700000
2024-06-11,153024.1091700000
2024-06-12,153024.1091700000
2024-06-13,153024.1091700000
2024-06-14,153024.1091700000
2024-06-15,153024.1091700000
2024-06-16,153024.1091700000
2024-06-17,153024.1091700000
2024-06-18,153024.1091700000
2024-06-19,153024.1091700000
2024-06-20,153024.1091700000
2024-06-21,153024.1091700000
2024-06-22,153024.1091700000
2024-06-23,153024.1091700000
2024-06-24,153024.1091700000
2024-06-25,153024.1091700000
2024-06-26,153024.1091700000
2024-06-27,153021.3475100000
2024-06-28,153021.3475100000
2024-06-29,153021.3475100000
2024-06-30,153021.3475100000
2024-07-01,153021.3475100000
2024-07-02,153021.3475100000
2024-07-03,153021.3475100000
2024-07-04,153021.3475100000
2024-07-05,153021.3475100000
2024-07-06,153021.3475100000
2024-07-07,153021.3475100000
2024-07-08,153021.3475100000
2024-07-09,153021.3475100000
2024-07-10,153021.3475100000
2024-07-11,153034.6317300000
2024-07-12,153034.6317300000
2024-07-13,153035.1317300000
2024-07-14,153035.1317300000
2024-07-15,153035.1317300000
2024-07-16,154534.9309300000
2024-07-17,154534.9309300000
2024-07-18,154534.9309300000
2024-07-19,154534.9309300000
2024-07-20,154534.9309300000
2024-07-21,154534.9309300000
2024-07-22,154534.9309300000
2024-07-23,154534.9309300000
2024-07-24,154534.9309300000
2024-07-25,154534.9309300000
2024-07-26,154534.9309300000
2024-07-27,154534.9309300000
2024-07-28,154534.9309300000
2024-07-29,154534.9309300000
2024-07-30,154534.9309300000
2024-07-31,154534.9309300000
2024-08-01,154534.9309300000
2024-08-02,154547.1876800000
2024-08-03,154547.1876800000
2024-08-04,154547.1876800000
2024-08-05,154547.1876800000
2024-08-06,154707.0276200000
2024-08-07,154707.0276200000
2024-08-08,154707.0276200000
2024-08-09,154707.0276200000
2024-08-10,154726.9956200000
2024-08-11,154726.9956200000
2024-08-12,154725.9956200000
2024-08-13,154502.4956200000
2024-08-14,154502.4956200000
2024-08-15,154352.4956200000
2024-08-16,154252.4956200000
2024-08-17,154151.3564200000
